Date,Open,High,Low,Close,Change,Volume
2013-12-01,1337.42,1341.94,1331.06,1332.81,-4.61,20704
2013-12-02,1333.78,1336.87,1325.49,1326.47,-7.31,39092
2013-12-03,1337.13,1342.77,1334.11,1335.68,-1.45,841
2013-12-04,1338.73,1347.69,1335.29,1336.23,-2.5,20885
2013-12-05,1339.48,1345.11,1333.41,1333.81,-5.67,2299
2013-12-06,1342.14,1349.19,1341.23,1341.64,-0.5,25071
2013-12-07,1340.56,1341.71,1331.4,1333.17,-7.39,32684
2013-12-08,1337.47,1338.65,1335.21,1336.18,-1.29,3075
2013-12-09,1341.14,1350.23,1331.86,1332.67,-8.47,46805
2013-12-10,1342.61,1352.07,1339.26,1340.85,-1.76,39609
2013-12-11,1335.05,1339.17,1327.45,1328.7,-6.35,17131
2013-12-12,1341.63,1351.45,1336.73,1338.28,-3.35,38713
2013-12-13,1340.2,1345.84,1334.05,1335.42,-4.78,38147
2013-12-14,1339.35,1345.0,1334.42,1334.76,-4.59,35969
2013-12-15,1335.75,1345.66,1334.46,1334.52,-1.23,18307
2013-12-16,1337.34,1346.08,1329.87,1330.82,-6.52,39641
2013-12-17,1335.76,1345.32,1330.16,1330.22,-5.54,22907
2013-12-18,1342.66,1351.31,1335.73,1335.97,-6.69,43099
2013-12-19,1337.54,1342.06,1331.83,1332.24,-5.3,6572
2013-12-20,1342.39,1349.54,1337.72,1338.94,-3.45,36218
2013-12-21,1339.29,1347.0,1332.36,1332.41,-6.88,8027
2013-12-22,1335.25,1341.89,1329.26,1331.08,-4.17,31112
2013-12-23,1338.99,1342.89,1337.84,1339.75,0.76,21903
2013-12-24,1336.9,1342.3,1329.09,1330.7,-6.2,2303
2013-12-25,1342.17,1343.11,1336.09,1337.51,-4.66,35988
2013-12-26,1342.75,1344.71,1337.87,1338.65,-4.1,36576
2013-12-27,1333.19,1340.76,1325.68,1325.9,-7.29,47994
2013-12-28,1341.0,1347.74,1331.46,1331.69,-9.31,2214
2013-12-29,1340.65,1344.35,1331.13,1332.83,-7.82,35293
2013-12-30,1340.06,1344.89,1338.71,1338.81,-1.25,24574
2013-12-31,1334.93,1339.74,1325.41,1326.49,-8.44,39496
2014-01-01,1340.18,1349.82,1339.51,1340.16,-0.02,48066
2014-01-02,1334.33,1341.04,1329.65,1330.61,-3.72,50692
2014-01-03,1342.79,1345.74,1334.98,1336.66,-6.13,22168
2014-01-04,1333.17,1333.61,1328.85,1330.37,-2.8,12305
2014-01-05,1334.72,1339.97,1331.07,1331.67,-3.05,38321
2014-01-06,1339.0,1346.77,1337.01,1337.87,-1.13,26161
2014-01-07,1337.19,1345.57,1329.25,1330.47,-6.72,1196
2014-01-08,1337.25,1339.15,1332.79,1333.02,-4.23,44661
2014-01-09,1342.37,1348.06,1341.88,1343.83,1.46,27066
2014-01-10,1341.0,1350.26,1332.22,1333.31,-7.69,19953
2014-01-11,1335.5,1344.05,1327.15,1327.19,-8.31,25341
2014-01-12,1340.08,1343.87,1339.94,1340.66,0.58,31165
2014-01-13,1339.4,1343.78,1338.34,1339.53,0.13,34412
2014-01-14,1337.29,1339.26,1337.11,1338.79,1.5,19148
2014-01-15,1333.8,1339.94,1326.52,1327.3,-6.5,43461
2014-01-16,1341.3,1346.53,1340.25,1341.79,0.49,35827
2014-01-17,1333.08,1341.18,1330.44,1332.03,-1.05,28803
2014-01-18,1342.84,1343.67,1334.9,1336.53,-6.31,23976
2014-01-19,1340.31,1341.93,1337.7,1338.91,-1.4,27591
2014-01-20,1336.57,1343.59,1331.05,1331.96,-4.61,38810
2014-01-21,1342.94,1350.66,1335.9,1337.7,-5.24,23633
2014-01-22,1339.19,1344.07,1332.54,1332.56,-6.63,3376
2014-01-23,1337.25,1346.51,1328.78,1329.05,-8.2,2680
2014-01-24,1334.39,1343.44,1332.19,1333.54,-0.85,811
2014-01-25,1338.77,1338.92,1334.76,1336.71,-2.06,3253
2014-01-26,1338.5,1345.74,1337.06,1337.93,-0.57,17966
2014-01-27,1337.01,1345.49,1329.67,1330.11,-6.9,48395
2014-01-28,1339.17,1347.02,1332.14,1333.03,-6.14,8504
2014-01-29,1341.82,1346.54,1333.96,1335.13,-6.69,4012
2014-01-30,1334.03,1340.26,1327.1,1328.21,-5.82,52025
2014-01-31,1336.88,1346.15,1329.13,1329.26,-7.62,51132
2014-02-01,1339.95,1341.11,1333.58,1333.77,-6.18,37916
2014-02-02,1341.06,1342.18,1335.46,1336.09,-4.97,51089
2014-02-03,1340.4,1349.28,1332.61,1333.25,-7.15,38439
2014-02-04,1339.15,1340.25,1337.5,1337.57,-1.58,26575
2014-02-05,1334.52,1341.4,1330.54,1332.29,-2.23,44396
2014-02-06,1338.26,1346.02,1334.67,1336.5,-1.76,1351
2014-02-07,1340.69,1342.16,1337.19,1337.25,-3.44,34240
2014-02-08,1335.96,1342.77,1335.9,1336.18,0.22,10794
2014-02-09,1339.22,1340.57,1333.0,1334.55,-4.67,3071
2014-02-10,1336.08,1337.01,1331.36,1332.36,-3.72,41349
2014-02-11,1334.98,1335.65,1327.51,1329.21,-5.77,27622
2014-02-12,1340.25,1344.21,1340.14,1341.28,1.03,14809
2014-02-13,1334.95,1340.29,1327.81,1328.71,-6.24,2483
2014-02-14,1336.54,1343.96,1326.61,1326.97,-9.57,20518
2014-02-15,1336.75,1342.26,1327.99,1329.21,-7.54,27332
2014-02-16,1339.0,1345.23,1330.58,1330.89,-8.11,41765
2014-02-17,1333.27,1338.93,1324.55,1326.4,-6.87,22391
2014-02-18,1335.43,1339.93,1330.14,1331.14,-4.29,52416
2014-02-19,1342.97,1352.92,1337.92,1338.26,-4.71,23767
2014-02-20,1339.71,1344.14,1334.08,1334.67,-5.04,10058
2014-02-21,1334.78,1342.75,1333.16,1334.95,0.17,4753
2014-02-22,1335.88,1340.39,1332.46,1334.02,-1.86,41744
2014-02-23,1339.56,1343.49,1334.21,1335.83,-3.73,8191
2014-02-24,1336.79,1337.01,1327.29,1328.31,-8.48,33812
2014-02-25,1341.7,1344.8,1339.64,1340.67,-1.03,16744
2014-02-26,1338.45,1340.45,1331.44,1332.77,-5.68,35397
2014-02-27,1340.28,1342.77,1339.79,1340.2,-0.08,19359
2014-02-28,1339.0,1343.04,1336.87,1337.39,-1.61,22847
2014-03-01,1339.68,1348.63,1338.82,1339.44,-0.24,19065
2014-03-02,1341.8,1343.13,1340.77,1342.43,0.63,31039
2014-03-03,1334.89,1338.66,1332.12,1333.1,-1.79,13154
2014-03-04,1338.71,1344.51,1330.49,1330.54,-8.17,19721
2014-03-05,1341.15,1345.68,1333.14,1334.0,-7.15,47396
2014-03-06,1339.54,1340.11,1339.29,1339.49,-0.05,25582
2014-03-07,1341.98,1348.12,1334.48,1336.43,-5.55,4155
2014-03-08,1336.33,1343.28,1328.12,1329.7,-6.63,50432
2014-03-09,1336.18,1339.21,1327.42,1329.02,-7.16,4104
2014-03-10,1339.93,1347.88,1337.22,1338.53,-1.4,45201
2014-03-11,1339.88,1344.4,1339.77,1341.76,1.88,43541
2014-03-12,1333.03,1342.51,1329.16,1330.86,-2.17,25023
2014-03-13,1333.64,1335.62,1331.99,1332.94,-0.7,17042
2014-03-14,1342.99,1344.54,1340.71,1341.86,-1.13,25511
2014-03-15,1340.71,1349.84,1338.83,1339.35,-1.36,17268
2014-03-16,1336.83,1345.49,1330.99,1331.48,-5.35,14497
2014-03-17,1339.7,1346.49,1336.66,1337.87,-1.83,26283
2014-03-18,1334.89,1340.43,1332.26,1334.12,-0.77,10216
2014-03-19,1335.42,1345.02,1332.1,1333.19,-2.23,29333
2014-03-20,1339.45,1345.75,1332.97,1334.04,-5.41,12770
2014-03-21,1336.41,1336.66,1326.48,1328.16,-8.25,29809
2014-03-22,1335.22,1339.57,1331.78,1333.22,-2.0,33453
2014-03-23,1336.06,1344.52,1330.69,1332.62,-3.44,37615
2014-03-24,1341.25,1349.95,1331.62,1332.45,-8.8,31071
2014-03-25,1340.15,1340.33,1332.39,1333.9,-6.25,13032
2014-03-26,1340.02,1347.53,1335.91,1336.91,-3.11,5629
2014-03-27,1335.72,1344.96,1332.99,1334.93,-0.79,6224
2014-03-28,1340.52,1347.46,1336.18,1338.01,-2.51,30765
2014-03-29,1334.11,1335.33,1329.65,1330.27,-3.84,40298
2014-03-30,1337.66,1343.86,1328.24,1328.98,-8.68,6124
2014-03-31,1340.78,1344.56,1334.97,1336.78,-4.0,15629
2014-04-01,1334.44,1343.11,1326.25,1327.14,-7.3,48803
2014-04-02,1341.21,1348.02,1335.59,1337.13,-4.08,30900
2014-04-03,1334.32,1338.17,1326.21,1327.24,-7.08,3047
2014-04-04,1341.16,1343.38,1338.54,1339.51,-1.65,13281
2014-04-05,1336.79,1346.16,1335.78,1336.51,-0.28,45168
2014-04-06,1339.17,1341.76,1338.74,1339.5,0.33,37151
2014-04-07,1337.06,1338.09,1332.73,1333.98,-3.08,23256
2014-04-08,1333.51,1342.72,1330.9,1332.19,-1.32,22786
2014-04-09,1337.86,1343.54,1331.69,1333.43,-4.43,16717
2014-04-10,1337.91,1343.66,1329.32,1330.86,-7.05,18077
2014-04-11,1342.32,1344.84,1332.42,1333.3,-9.02,2482
2014-04-12,1338.51,1341.28,1334.71,1335.65,-2.86,13721
2014-04-13,1342.16,1348.97,1341.29,1341.43,-0.73,3322
2014-04-14,1342.63,1346.2,1339.97,1340.96,-1.67,35384
2014-04-15,1341.55,1350.87,1340.05,1341.12,-0.43,36710
2014-04-16,1341.12,1341.29,1333.99,1334.87,-6.25,27428
2014-04-17,1334.24,1342.17,1329.82,1331.53,-2.71,52608
2014-04-18,1336.42,1344.7,1326.57,1327.34,-9.08,51869
2014-04-19,1342.12,1348.6,1336.27,1337.71,-4.41,49672
2014-04-20,1340.34,1340.7,1333.49,1334.34,-6.0,42530
2014-04-21,1339.55,1346.14,1332.03,1333.91,-5.64,45318
2014-04-22,1342.75,1347.52,1342.58,1343.98,1.23,20823
2014-04-23,1333.54,1338.94,1332.78,1334.22,0.68,39012
2014-04-24,1334.51,1340.4,1326.44,1326.55,-7.96,4153
2014-04-25,1340.83,1345.52,1338.81,1339.44,-1.39,31392
2014-04-26,1333.38,1334.95,1331.65,1332.35,-1.03,38744
2014-04-27,1340.28,1343.61,1331.98,1332.29,-7.99,4313
2014-04-28,1336.08,1342.29,1326.19,1327.77,-8.31,41726
2014-04-29,1336.78,1341.11,1327.57,1329.34,-7.44,21201
2014-04-30,1340.84,1348.43,1336.54,1338.07,-2.77,13077
2014-05-01,1339.16,1341.11,1332.4,1333.7,-5.46,29300
2014-05-02,1338.14,1346.83,1331.56,1333.46,-4.68,23953
2014-05-03,1334.65,1342.97,1328.92,1330.39,-4.26,25801
2014-05-04,1337.46,1338.24,1329.89,1330.17,-7.29,52231
2014-05-05,1334.69,1344.65,1325.1,1327.04,-7.65,14855
2014-05-06,1341.3,1346.13,1336.42,1338.0,-3.3,14940
2014-05-07,1334.07,1338.89,1329.11,1329.25,-4.82,49971
2014-05-08,1334.12,1334.82,1333.32,1333.62,-0.5,42867
2014-05-09,1336.36,1338.43,1335.46,1337.35,0.99,8875
2014-05-10,1333.77,1343.52,1333.08,1334.81,1.04,25816
2014-05-11,1341.18,1344.33,1333.27,1333.46,-7.72,43192
2014-05-12,1342.79,1344.94,1337.83,1338.71,-4.08,4288
2014-05-13,1342.29,1348.21,1334.25,1334.69,-7.6,27819
2014-05-14,1339.42,1346.26,1335.9,1336.25,-3.17,36695
2014-05-15,1337.28,1346.79,1335.9,1337.34,0.06,13287
2014-05-16,1335.23,1342.37,1333.8,1335.03,-0.2,47444
2014-05-17,1334.08,1338.52,1333.32,1333.45,-0.63,12567
2014-05-18,1340.56,1345.96,1330.87,1331.93,-8.63,45973
2014-05-19,1341.6,1348.83,1341.01,1341.27,-0.33,51333
2014-05-20,1336.61,1343.38,1330.16,1331.68,-4.93,31076
2014-05-21,1337.77,1347.37,1333.02,1333.38,-4.39,13579
2014-05-22,1339.33,1345.66,1330.7,1332.55,-6.78,16699
2014-05-23,1336.49,1346.34,1336.33,1338.28,1.79,43415
2014-05-24,1333.7,1334.25,1327.56,1328.55,-5.15,19895
2014-05-25,1335.87,1336.49,1329.18,1330.31,-5.56,30629
2014-05-26,1339.13,1339.44,1332.51,1334.37,-4.76,10714
2014-05-27,1336.14,1336.81,1332.89,1334.16,-1.98,1575
2014-05-28,1336.15,1340.77,1335.21,1335.69,-0.46,41185
2014-05-29,1336.5,1344.02,1334.24,1335.03,-1.47,13130
2014-05-30,1336.89,1339.49,1335.83,1336.97,0.08,13465
2014-05-31,1339.53,1346.67,1337.99,1338.03,-1.5,45715
2014-06-01,1341.58,1345.7,1333.71,1334.18,-7.4,16034
2014-06-02,1339.36,1348.16,1330.95,1331.86,-7.5,28767
2014-06-03,1342.84,1347.03,1335.87,1336.12,-6.72,33824
2014-06-04,1340.2,1344.01,1332.06,1332.45,-7.75,19320
2014-06-05,1340.98,1350.64,1335.69,1337.14,-3.84,35161
2014-06-06,1339.17,1344.52,1335.56,1337.32,-1.85,374
2014-06-07,1338.95,1343.49,1335.63,1336.35,-2.6,33632
2014-06-08,1342.93,1347.34,1335.65,1335.83,-7.1,33364
2014-06-09,1336.44,1337.77,1329.95,1331.71,-4.73,23195
2014-06-10,1340.29,1342.59,1331.29,1332.12,-8.17,18875
2014-06-11,1339.5,1343.86,1334.32,1335.72,-3.78,42792
2014-06-12,1338.51,1338.78,1337.63,1337.73,-0.78,22063
2014-06-13,1336.09,1342.03,1334.45,1335.97,-0.12,9024
2014-06-14,1334.75,1340.57,1325.54,1326.41,-8.34,41443
2014-06-15,1333.5,1343.33,1324.71,1325.05,-8.45,39106
2014-06-16,1339.69,1344.63,1336.11,1336.23,-3.46,10563
2014-06-17,1335.4,1342.28,1326.36,1326.94,-8.46,20320
2014-06-18,1336.05,1342.11,1328.64,1328.8,-7.25,12113
2014-06-19,1336.86,1341.12,1328.55,1330.5,-6.36,40439
2014-06-20,1336.23,1338.97,1331.39,1331.52,-4.71,24644
2014-06-21,1339.53,1342.51,1337.18,1338.25,-1.28,5239
2014-06-22,1333.34,1335.62,1330.26,1331.37,-1.97,6909
2014-06-23,1341.95,1347.09,1341.91,1343.06,1.11,25414
2014-06-24,1335.04,1340.5,1331.88,1332.56,-2.48,9112
2014-06-25,1340.54,1341.7,1333.23,1334.16,-6.38,37535
2014-06-26,1339.51,1349.46,1329.67,1331.63,-7.88,16676
2014-06-27,1342.75,1344.24,1333.13,1333.88,-8.87,42144
2014-06-28,1342.19,1345.69,1333.96,1335.34,-6.85,18661
2014-06-29,1334.96,1340.81,1329.01,1329.9,-5.06,38630
2014-06-30,1336.72,1342.1,1333.31,1334.49,-2.23,5657
2014-07-01,1333.66,1340.53,1326.12,1328.06,-5.6,2370
2014-07-02,1333.82,1343.49,1329.11,1330.18,-3.64,30685
2014-07-03,1337.76,1339.67,1328.17,1328.77,-8.99,40097
2014-07-04,1340.48,1348.54,1336.9,1338.2,-2.28,14128
2014-07-05,1340.71,1346.51,1340.64,1341.1,0.39,41485
2014-07-06,1333.55,1343.28,1324.12,1326.04,-7.51,13934
2014-07-07,1335.07,1341.55,1325.86,1326.27,-8.8,51886
2014-07-08,1335.1,1342.63,1332.05,1332.79,-2.31,44487
2014-07-09,1340.59,1346.6,1339.25,1339.63,-0.96,13806
2014-07-10,1334.15,1334.3,1329.0,1329.62,-4.53,1242
2014-07-11,1336.29,1345.05,1328.49,1329.31,-6.98,32571
2014-07-12,1336.09,1343.67,1327.45,1328.45,-7.64,12725
2014-07-13,1334.7,1340.76,1327.47,1328.73,-5.97,6295
2014-07-14,1339.2,1344.22,1330.28,1330.5,-8.7,21467
2014-07-15,1336.44,1337.51,1332.11,1333.44,-3.0,40041
2014-07-16,1337.83,1346.74,1335.41,1336.22,-1.61,35803
2014-07-17,1341.99,1346.6,1332.35,1333.73,-8.26,10460
2014-07-18,1338.51,1340.7,1330.45,1332.09,-6.42,16627
2014-07-19,1342.61,1346.93,1338.05,1339.04,-3.57,34832
2014-07-20,1337.1,1346.45,1336.38,1337.1,0.0,46157
2014-07-21,1342.44,1348.64,1336.27,1337.72,-4.72,836
2014-07-22,1333.09,1340.9,1329.62,1330.75,-2.34,30527
2014-07-23,1342.83,1352.57,1338.82,1340.55,-2.28,30739
2014-07-24,1342.99,1348.92,1337.35,1337.35,-5.64,6325
2014-07-25,1337.34,1343.52,1334.91,1336.3,-1.04,38206
2014-07-26,1339.51,1347.9,1329.76,1330.09,-9.42,3113
2014-07-27,1334.92,1342.55,1327.19,1328.52,-6.4,12997
2014-07-28,1337.13,1339.85,1329.88,1330.31,-6.82,24694
2014-07-29,1336.52,1340.48,1326.84,1328.13,-8.39,3713
2014-07-30,1338.67,1339.61,1331.02,1331.37,-7.3,52393
2014-07-31,1340.01,1340.62,1337.01,1338.19,-1.82,43525
2014-08-01,1340.43,1340.85,1336.63,1338.11,-2.32,26800
2014-08-02,1333.68,1339.61,1324.4,1325.85,-7.83,33667
2014-08-03,1334.48,1340.94,1328.64,1328.91,-5.57,11935
2014-08-04,1334.05,1334.61,1327.71,1329.6,-4.45,44232
2014-08-05,1335.88,1340.54,1333.47,1334.46,-1.42,15516
2014-08-06,1337.6,1338.31,1329.11,1330.6,-7.0,20464
2014-08-07,1339.74,1349.65,1333.87,1334.45,-5.29,24709
2014-08-08,1337.62,1341.39,1330.57,1332.42,-5.2,9248
2014-08-09,1338.49,1346.44,1330.5,1330.53,-7.96,52173
2014-08-10,1334.5,1338.46,1328.71,1329.58,-4.92,46401
2014-08-11,1333.86,1339.74,1328.03,1328.17,-5.69,28477
2014-08-12,1338.51,1342.68,1336.07,1336.53,-1.98,47166
2014-08-13,1340.63,1348.74,1337.39,1338.87,-1.76,49454
2014-08-14,1334.0,1339.33,1330.8,1331.48,-2.52,37331
2014-08-15,1340.52,1341.3,1332.19,1334.17,-6.35,50609
2014-08-16,1339.23,1346.73,1332.63,1333.27,-5.96,51658
2014-08-17,1341.2,1345.68,1332.03,1332.39,-8.81,48576
2014-08-18,1339.74,1348.66,1331.27,1333.0,-6.74,38585
2014-08-19,1336.24,1342.61,1333.35,1334.75,-1.49,31519
2014-08-20,1335.6,1335.67,1330.05,1331.17,-4.43,30585
2014-08-21,1334.54,1337.39,1329.56,1331.51,-3.03,25257
2014-08-22,1335.35,1336.91,1330.51,1330.6,-4.75,10948
2014-08-23,1340.94,1345.47,1337.91,1339.89,-1.05,48940
2014-08-24,1342.89,1352.38,1336.56,1337.26,-5.63,29319
2014-08-25,1340.64,1343.89,1338.24,1338.26,-2.38,43019
2014-08-26,1339.27,1340.98,1333.84,1335.21,-4.06,42442
2014-08-27,1333.28,1340.99,1324.6,1325.53,-7.75,28780
2014-08-28,1335.27,1340.43,1333.95,1334.59,-0.68,4277
2014-08-29,1334.24,1335.33,1325.56,1326.01,-8.23,28818
2014-08-30,1335.95,1344.3,1330.46,1330.62,-5.33,50683
2014-08-31,1338.35,1339.12,1331.98,1333.52,-4.83,3686
2014-09-01,1341.34,1346.84,1334.08,1335.2,-6.14,16542
2014-09-02,1339.11,1344.16,1329.74,1330.97,-8.14,31482
2014-09-03,1340.43,1341.83,1330.8,1330.85,-9.58,14913
2014-09-04,1336.72,1339.16,1333.93,1334.01,-2.71,42932
2014-09-05,1342.29,1347.56,1332.53,1333.44,-8.85,37126
2014-09-06,1333.03,1333.92,1324.28,1325.82,-7.21,13754
2014-09-07,1334.52,1334.78,1334.07,1334.18,-0.34,32603
2014-09-08,1334.58,1341.08,1325.27,1326.92,-7.66,28278
2014-09-09,1335.55,1345.28,1334.94,1335.71,0.16,19100
2014-09-10,1337.48,1339.55,1336.52,1336.91,-0.57,32511
2014-09-11,1336.72,1346.05,1329.25,1330.0,-6.72,27107
2014-09-12,1339.27,1344.75,1333.58,1334.25,-5.02,3474
2014-09-13,1333.34,1333.87,1326.98,1328.46,-4.88,19835
2014-09-14,1342.36,1349.8,1338.41,1338.57,-3.79,52658
2014-09-15,1339.97,1342.13,1332.13,1334.05,-5.92,24021
2014-09-16,1337.32,1341.35,1333.25,1334.46,-2.86,19758
2014-09-17,1339.43,1346.61,1332.88,1334.3,-5.13,13622
2014-09-18,1340.88,1350.87,1333.5,1335.35,-5.53,48743
2014-09-19,1335.45,1338.35,1331.33,1332.27,-3.18,49906
2014-09-20,1339.26,1344.59,1338.16,1339.84,0.58,15458
2014-09-21,1334.14,1336.41,1328.48,1329.87,-4.27,49955
2014-09-22,1336.81,1337.45,1331.56,1332.63,-4.18,35736
2014-09-23,1337.37,1339.73,1333.63,1334.43,-2.94,25115
2014-09-24,1338.13,1347.6,1328.71,1330.09,-8.04,5568
2014-09-25,1342.81,1350.04,1335.62,1336.33,-6.48,18769
2014-09-26,1336.59,1340.07,1336.51,1337.04,0.45,42795
2014-09-27,1340.32,1343.0,1339.2,1339.87,-0.45,28824
2014-09-28,1337.73,1344.86,1333.2,1334.78,-2.95,29386
2014-09-29,1342.25,1349.63,1336.32,1336.95,-5.3,46931
2014-09-30,1342.46,1349.83,1335.27,1335.56,-6.9,27320
2014-10-01,1340.76,1345.05,1332.86,1334.66,-6.1,28070
2014-10-02,1337.11,1341.07,1335.88,1336.71,-0.4,2330
2014-10-03,1335.68,1338.95,1327.5,1327.66,-8.02,48462
2014-10-04,1342.68,1348.82,1342.44,1343.28,0.6,35921
2014-10-05,1337.56,1341.65,1329.52,1329.67,-7.89,16094
2014-10-06,1334.54,1343.46,1333.1,1334.33,-0.21,48536
2014-10-07,1336.32,1342.99,1329.92,1330.09,-6.23,20101
2014-10-08,1338.64,1342.91,1337.35,1338.23,-0.41,15220
2014-10-09,1342.48,1352.4,1337.91,1339.25,-3.23,35493
2014-10-10,1335.78,1344.23,1327.24,1328.19,-7.59,19048
2014-10-11,1340.47,1344.44,1337.41,1339.28,-1.19,35137
2014-10-12,1338.86,1343.68,1338.51,1338.63,-0.23,47901
2014-10-13,1335.53,1337.41,1334.36,1335.41,-0.12,20250
2014-10-14,1336.91,1346.47,1329.12,1329.32,-7.59,15785
2014-10-15,1338.72,1342.13,1329.91,1331.66,-7.06,37379
2014-10-16,1337.12,1338.36,1327.29,1328.09,-9.03,134
