Date,Open,High,Low,Close,Change,Volume
2017-06-01,1340.8,1343.75,1340.27,1341.52,0.72,37235
2017-06-02,1336.75,1343.16,1328.5,1330.29,-6.46,3927
2017-06-03,1337.68,1342.48,1335.0,1335.04,-2.64,41816
2017-06-04,1339.2,1343.75,1334.96,1336.22,-2.98,36102
2017-06-05,1337.32,1345.06,1335.86,1337.6,0.28,15567
2017-06-06,1341.23,1346.73,1335.39,1335.75,-5.48,9073
2017-06-07,1336.4,1336.65,1331.99,1333.93,-2.47,11367
2017-06-08,1342.12,1350.76,1337.31,1337.58,-4.54,41132
2017-06-09,1338.27,1348.06,1333.18,1334.99,-3.28,10648
2017-06-10,1342.21,1345.1,1336.01,1336.17,-6.04,22786
2017-06-11,1340.92,1342.8,1332.34,1332.74,-8.18,11261
2017-06-12,1337.89,1345.59,1337.05,1337.05,-0.84,51098
2017-06-13,1333.22,1334.1,1328.94,1329.09,-4.13,16134
2017-06-14,1339.48,1346.25,1336.04,1337.92,-1.56,38251
2017-06-15,1335.05,1338.15,1326.66,1327.14,-7.91,2211
2017-06-16,1336.31,1336.84,1333.0,1334.21,-2.1,6585
2017-06-17,1335.84,1343.69,1331.81,1333.48,-2.36,36242
2017-06-18,1333.95,1334.28,1325.76,1326.08,-7.87,14051
2017-06-19,1337.35,1345.71,1329.61,1330.54,-6.81,48709
2017-06-20,1334.74,1337.15,1325.73,1326.89,-7.85,50791
2017-06-21,1339.41,1341.55,1333.22,1333.34,-6.07,41108
2017-06-22,1336.59,1339.1,1327.17,1327.63,-8.96,4271
2017-06-23,1333.28,1334.71,1332.22,1333.98,0.7,33786
2017-06-24,1339.11,1348.46,1333.02,1334.09,-5.02,49929
2017-06-25,1342.1,1343.27,1337.04,1338.05,-4.05,11527
2017-06-26,1333.68,1340.71,1327.9,1328.78,-4.9,11346
2017-06-27,1333.05,1334.23,1326.88,1328.42,-4.63,29429
2017-06-28,1335.42,1336.5,1330.68,1330.74,-4.68,1076
2017-06-29,1342.98,1349.25,1334.36,1334.37,-8.61,52020
2017-06-30,1340.71,1347.53,1331.56,1333.19,-7.52,15894
2017-07-01,1342.02,1346.79,1334.16,1334.18,-7.84,20263
2017-07-02,1340.48,1347.45,1330.87,1332.17,-8.31,28957
2017-07-03,1339.75,1341.6,1339.61,1341.1,1.35,7711
2017-07-04,1335.48,1336.09,1331.22,1332.06,-3.42,12782
2017-07-05,1335.32,1336.53,1325.54,1326.27,-9.05,4811
2017-07-06,1338.19,1344.95,1337.23,1338.2,0.01,16335
2017-07-07,1342.02,1349.55,1334.73,1335.14,-6.88,38344
2017-07-08,1337.48,1344.42,1331.05,1332.95,-4.53,35574
2017-07-09,1340.06,1345.0,1331.46,1332.01,-8.05,49652
2017-07-10,1340.56,1343.93,1335.19,1336.2,-4.36,5090
2017-07-11,1335.06,1336.64,1330.18,1330.78,-4.28,16454
2017-07-12,1338.28,1348.11,1336.55,1338.19,-0.09,46068
2017-07-13,1335.48,1344.34,1330.55,1332.1,-3.38,19709
2017-07-14,1334.34,1344.15,1328.27,1329.32,-5.02,50700
2017-07-15,1342.56,1348.62,1334.28,1335.93,-6.63,40796
2017-07-16,1341.89,1351.53,1332.44,1334.42,-7.47,30689
2017-07-17,1333.24,1337.27,1329.22,1330.35,-2.89,18582
2017-07-18,1341.17,1345.47,1333.87,1334.33,-6.84,42849
2017-07-19,1338.92,1343.88,1330.41,1331.78,-7.14,24760
2017-07-20,1336.9,1339.29,1328.02,1329.02,-7.88,6534
2017-07-21,1342.52,1350.5,1337.76,1339.24,-3.28,27839
2017-07-22,1340.54,1345.31,1331.3,1332.19,-8.35,2186
2017-07-23,1335.74,1342.95,1334.54,1335.57,-0.17,4524
2017-07-24,1333.28,1337.4,1327.14,1328.99,-4.29,20482
2017-07-25,1336.95,1338.97,1328.77,1330.02,-6.93,37616
2017-07-26,1342.65,1347.98,1341.48,1342.09,-0.56,20859
2017-07-27,1335.2,1339.65,1334.72,1336.43,1.23,3559
2017-07-28,1335.38,1338.31,1325.84,1327.3,-8.08,31654
2017-07-29,1333.3,1342.27,1331.34,1331.62,-1.68,10704
2017-07-30,1334.85,1343.99,1327.69,1329.54,-5.31,17355
2017-07-31,1340.16,1343.45,1339.69,1340.57,0.41,38796
2017-08-01,1340.5,1350.28,1334.45,1334.54,-5.96,40804
2017-08-02,1337.2,1338.55,1328.43,1329.73,-7.47,39129
2017-08-03,1333.65,1343.1,1329.73,1330.66,-2.99,33429
2017-08-04,1338.85,1339.8,1335.69,1337.49,-1.36,51580
2017-08-05,1340.42,1341.91,1334.85,1335.58,-4.84,29971
2017-08-06,1334.16,1335.38,1333.69,1333.83,-0.33,15888
2017-08-07,1339.21,1341.31,1337.63,1339.2,-0.01,22823
2017-08-08,1334.98,1337.27,1329.75,1331.44,-3.54,15528
2017-08-09,1336.92,1342.87,1336.23,1337.24,0.32,2691
2017-08-10,1341.75,1345.81,1339.37,1340.6,-1.15,47116
2017-08-11,1334.1,1336.54,1330.29,1330.7,-3.4,19339
2017-08-12,1333.87,1336.25,1326.13,1328.12,-5.75,38543
2017-08-13,1334.87,1340.6,1330.84,1330.9,-3.97,14496
2017-08-14,1341.38,1345.72,1336.42,1338.02,-3.36,9453
2017-08-15,1342.01,1349.74,1337.35,1338.56,-3.45,48752
2017-08-16,1337.21,1339.95,1334.07,1334.31,-2.9,48733
2017-08-17,1333.61,1342.18,1333.21,1334.92,1.31,21838
2017-08-18,1342.59,1352.07,1340.42,1341.61,-0.98,21901
2017-08-19,1334.45,1335.62,1334.06,1334.12,-0.33,45052
2017-08-20,1339.8,1349.54,1339.17,1341.01,1.21,19671
2017-08-21,1342.2,1343.73,1341.23,1341.89,-0.31,50511
2017-08-22,1339.1,1347.22,1335.73,1336.69,-2.41,13810
2017-08-23,1337.74,1346.36,1330.71,1331.87,-5.87,1466
2017-08-24,1337.74,1345.58,1332.42,1333.29,-4.45,33264
2017-08-25,1339.75,1344.14,1330.32,1330.52,-9.23,41992
2017-08-26,1339.24,1340.01,1332.65,1332.66,-6.58,5146
2017-08-27,1334.42,1335.07,1334.33,1335.53,1.11,15503
2017-08-28,1336.77,1337.66,1330.9,1331.1,-5.67,2388
2017-08-29,1342.94,1344.66,1335.97,1336.41,-6.53,12829
2017-08-30,1338.98,1341.69,1330.87,1331.84,-7.14,8399
2017-08-31,1341.14,1348.37,1336.86,1338.29,-2.85,28805
2017-09-01,1335.26,1342.63,1326.4,1328.19,-7.07,25224
2017-09-02,1341.26,1350.05,1337.02,1338.58,-2.68,8450
2017-09-03,1340.8,1349.65,1331.24,1331.85,-8.95,52551
2017-09-04,1342.38,1350.28,1340.89,1341.77,-0.61,5427
2017-09-05,1333.26,1337.22,1324.22,1324.22,-9.04,44101
2017-09-06,1341.76,1345.45,1333.27,1333.29,-8.47,21313
2017-09-07,1339.72,1341.14,1333.83,1335.75,-3.97,38216
2017-09-08,1334.56,1343.59,1326.47,1326.9,-7.66,23238
2017-09-09,1341.09,1344.01,1334.9,1335.51,-5.58,1245
2017-09-10,1337.98,1342.45,1334.01,1335.47,-2.51,22843
2017-09-11,1337.95,1342.76,1328.74,1328.93,-9.02,29658
2017-09-12,1333.59,1336.78,1324.36,1325.65,-7.94,51903
2017-09-13,1335.6,1336.99,1329.34,1329.78,-5.82,41617
2017-09-14,1340.93,1349.16,1332.72,1334.59,-6.34,36418
2017-09-15,1340.08,1341.68,1337.24,1338.27,-1.81,4823
2017-09-16,1342.25,1346.72,1340.28,1342.26,0.01,12200
2017-09-17,1337.09,1346.49,1327.68,1329.22,-7.87,8233
2017-09-18,1334.04,1335.63,1330.66,1331.15,-2.89,31760
2017-09-19,1340.35,1341.52,1330.76,1330.82,-9.53,14500
2017-09-20,1341.77,1346.64,1339.04,1340.92,-0.85,51941
2017-09-21,1334.4,1341.65,1332.86,1333.41,-0.99,4410
2017-09-22,1333.35,1338.35,1331.4,1331.53,-1.82,32025
2017-09-23,1339.08,1345.01,1337.87,1338.01,-1.07,43781
2017-09-24,1337.62,1338.49,1328.21,1330.13,-7.49,13661
2017-09-25,1341.61,1344.99,1339.7,1341.63,0.02,38814
2017-09-26,1340.01,1345.95,1339.64,1340.86,0.85,31405
2017-09-27,1336.46,1346.03,1335.32,1336.1,-0.36,42575
2017-09-28,1342.61,1347.73,1340.97,1342.51,-0.1,39948
2017-09-29,1340.91,1343.8,1331.49,1332.49,-8.42,10417
2017-09-30,1335.0,1336.14,1328.3,1328.8,-6.2,40769
2017-10-01,1338.12,1341.47,1336.45,1338.21,0.09,36037
2017-10-02,1335.94,1345.52,1335.68,1336.58,0.64,11208
2017-10-03,1340.05,1340.41,1334.42,1336.15,-3.9,6407
2017-10-04,1339.62,1345.68,1336.99,1338.83,-0.79,21881
2017-10-05,1336.29,1343.44,1331.54,1332.17,-4.12,28216
2017-10-06,1342.76,1343.6,1340.47,1341.11,-1.65,44577
2017-10-07,1333.35,1337.14,1326.3,1327.03,-6.32,24976
2017-10-08,1340.0,1349.82,1339.32,1339.7,-0.3,11453
2017-10-09,1335.05,1342.98,1330.14,1330.95,-4.1,29972
2017-10-10,1339.38,1339.63,1336.52,1337.27,-2.11,13715
2017-10-11,1338.86,1346.43,1328.91,1330.77,-8.09,8616
2017-10-12,1336.08,1342.04,1327.72,1329.15,-6.93,47041
2017-10-13,1340.16,1344.36,1338.56,1338.88,-1.28,38885
2017-10-14,1338.73,1339.61,1336.54,1337.57,-1.16,32969
2017-10-15,1339.05,1345.99,1335.08,1336.19,-2.86,26816
2017-10-16,1338.67,1344.48,1336.65,1338.08,-0.59,11413
2017-10-17,1335.59,1337.39,1326.2,1326.53,-9.06,34520
2017-10-18,1335.31,1335.91,1335.25,1336.15,0.84,33419
2017-10-19,1333.55,1335.67,1325.39,1325.4,-8.15,21989
2017-10-20,1334.75,1341.44,1332.94,1333.46,-1.29,14221
2017-10-21,1338.91,1347.55,1330.04,1330.91,-8.0,42761
2017-10-22,1335.41,1344.75,1327.19,1327.79,-7.62,52459
2017-10-23,1342.73,1350.74,1334.64,1336.54,-6.19,12658
2017-10-24,1333.86,1335.55,1327.23,1328.79,-5.07,1398
2017-10-25,1338.71,1339.79,1337.31,1337.45,-1.26,11474
2017-10-26,1334.21,1342.43,1332.84,1334.58,0.37,21963
2017-10-27,1340.77,1348.09,1339.72,1341.17,0.4,2671
2017-10-28,1342.66,1348.57,1332.71,1332.8,-9.86,41820
2017-10-29,1336.75,1340.3,1328.48,1329.69,-7.06,31204
2017-10-30,1335.01,1340.82,1327.39,1328.62,-6.39,21456
2017-10-31,1341.44,1343.6,1333.69,1334.6,-6.84,36900
2017-11-01,1342.39,1350.03,1334.62,1336.07,-6.32,51957
2017-11-02,1338.64,1346.75,1333.07,1333.23,-5.41,44829
2017-11-03,1338.86,1343.92,1330.51,1332.05,-6.81,1716
2017-11-04,1333.7,1336.5,1325.92,1326.52,-7.18,16812
2017-11-05,1337.46,1339.59,1331.92,1333.22,-4.24,30397
2017-11-06,1339.14,1343.36,1331.54,1333.4,-5.74,34157
2017-11-07,1338.45,1347.88,1337.38,1337.63,-0.82,45610
2017-11-08,1334.62,1336.66,1325.15,1326.83,-7.79,49669
2017-11-09,1341.63,1345.35,1336.5,1336.93,-4.7,999
2017-11-10,1336.37,1346.17,1334.67,1336.11,-0.26,28441
2017-11-11,1342.03,1351.9,1334.83,1335.41,-6.62,8765
2017-11-12,1334.9,1337.99,1325.47,1327.3,-7.6,15227
2017-11-13,1338.55,1339.08,1333.43,1335.22,-3.33,32283
2017-11-14,1335.19,1341.56,1331.51,1333.07,-2.12,49503
2017-11-15,1341.29,1350.62,1334.06,1335.09,-6.2,47274
2017-11-16,1338.46,1340.78,1334.94,1336.49,-1.97,7252
2017-11-17,1340.5,1349.8,1337.56,1338.19,-2.31,42613
2017-11-18,1334.39,1337.66,1332.19,1332.96,-1.43,49496
2017-11-19,1341.71,1350.56,1333.55,1333.95,-7.76,24709
2017-11-20,1340.42,1345.47,1339.33,1340.65,0.23,51673
2017-11-21,1340.26,1344.05,1334.77,1336.42,-3.84,5979
2017-11-22,1334.1,1336.21,1326.25,1326.98,-7.12,50305
2017-11-23,1336.31,1341.36,1329.23,1329.92,-6.39,30986
2017-11-24,1333.79,1337.58,1325.18,1326.73,-7.06,942
2017-11-25,1341.57,1348.66,1339.34,1339.64,-1.93,44533
2017-11-26,1334.79,1337.58,1325.76,1326.89,-7.9,29406
2017-11-27,1338.51,1339.22,1330.48,1331.0,-7.51,23548
2017-11-28,1338.56,1340.86,1333.1,1335.05,-3.51,42961
2017-11-29,1339.66,1343.05,1336.45,1338.36,-1.3,120
