Date,Open,High,Low,Close,Change,Volume
2014-06-01,1339.56,1347.69,1338.59,1339.08,-0.48,42259
2014-06-02,1337.17,1340.78,1331.41,1333.39,-3.78,13906
2014-06-03,1336.75,1346.36,1336.52,1337.45,0.7,27732
2014-06-04,1337.36,1337.58,1329.82,1331.29,-6.07,41022
2014-06-05,1337.08,1343.7,1334.1,1334.96,-2.12,38800
2014-06-06,1341.34,1343.87,1333.95,1334.97,-6.37,30354
2014-06-07,1341.97,1347.9,1339.1,1340.14,-1.83,39524
2014-06-08,1342.83,1344.28,1335.74,1337.73,-5.1,38132
2014-06-09,1338.88,1348.0,1338.27,1339.87,0.99,44616
2014-06-10,1335.6,1338.39,1328.04,1328.53,-7.07,19601
2014-06-11,1335.71,1338.17,1330.41,1330.96,-4.75,50486
2014-06-12,1337.04,1338.41,1328.38,1329.81,-7.23,2469
2014-06-13,1341.3,1349.25,1334.67,1334.86,-6.44,46953
2014-06-14,1340.03,1341.54,1338.28,1339.09,-0.94,23201
2014-06-15,1334.07,1338.29,1332.47,1333.32,-0.75,46
2014-06-16,1335.47,1342.3,1325.56,1326.25,-9.22,16309
2014-06-17,1337.79,1338.62,1328.25,1328.5,-9.29,32242
2014-06-18,1341.16,1350.08,1341.03,1342.99,1.83,13936
2014-06-19,1335.43,1345.26,1330.59,1330.64,-4.79,34393
2014-06-20,1340.81,1347.96,1338.94,1339.8,-1.01,23334
2014-06-21,1335.86,1336.02,1326.04,1327.09,-8.77,6920
2014-06-22,1338.94,1347.39,1329.69,1330.05,-8.89,20281
2014-06-23,1335.62,1342.18,1327.73,1329.22,-6.4,38101
2014-06-24,1334.3,1342.27,1327.14,1327.66,-6.64,8344
2014-06-25,1341.16,1341.82,1334.51,1334.87,-6.29,48586
2014-06-26,1336.44,1337.8,1330.07,1331.24,-5.2,23499
2014-06-27,1342.74,1348.09,1339.37,1339.45,-3.29,5163
2014-06-28,1333.06,1335.02,1328.89,1330.29,-2.77,4961
2014-06-29,1340.47,1340.98,1337.27,1338.72,-1.75,13407
2014-06-30,1334.42,1338.39,1328.07,1328.9,-5.52,51344
2014-07-01,1339.05,1345.07,1332.74,1334.15,-4.9,8413
2014-07-02,1334.34,1343.61,1328.05,1329.28,-5.06,5146
2014-07-03,1337.69,1346.98,1330.59,1330.66,-7.03,13140
2014-07-04,1338.96,1341.11,1331.08,1331.65,-7.31,30351
2014-07-05,1333.44,1333.63,1328.62,1329.15,-4.29,3350
2014-07-06,1336.47,1337.25,1335.77,1336.36,-0.11,26127
2014-07-07,1340.88,1347.26,1331.24,1332.45,-8.43,11380
2014-07-08,1341.59,1347.06,1333.17,1333.36,-8.23,32972
2014-07-09,1336.08,1345.85,1329.41,1330.58,-5.5,5187
2014-07-10,1339.78,1342.23,1337.37,1337.61,-2.17,23969
2014-07-11,1335.12,1342.15,1332.13,1333.0,-2.12,23454
2014-07-12,1341.16,1345.81,1334.37,1335.34,-5.82,20573
2014-07-13,1341.22,1345.19,1338.19,1338.81,-2.41,19699
