Date,Open,High,Low,Close,Change,Volume
2015-12-01,1336.8,1342.57,1331.96,1333.14,-3.66,21690
2015-12-02,1338.18,1338.18,1330.93,1331.93,-6.25,51406
2015-12-03,1342.25,1350.32,1339.34,1339.79,-2.46,1974
2015-12-04,1340.31,1344.35,1334.55,1336.41,-3.9,42880
2015-12-05,1339.7,1341.72,1334.34,1334.76,-4.94,46870
2015-12-06,1341.96,1351.87,1337.8,1338.88,-3.08,24995
2015-12-07,1340.71,1350.5,1340.51,1341.74,1.03,10116
2015-12-08,1338.4,1338.79,1331.71,1333.67,-4.73,43435
2015-12-09,1340.48,1345.49,1339.29,1340.95,0.47,15509
2015-12-10,1335.68,1344.07,1334.38,1335.66,-0.02,32610
2015-12-11,1337.91,1342.15,1336.3,1336.69,-1.22,41039
2015-12-12,1337.45,1346.99,1328.22,1328.49,-8.96,15245
2015-12-13,1341.47,1348.01,1340.99,1342.88,1.41,4429
2015-12-14,1340.22,1341.49,1339.04,1339.44,-0.78,17528
2015-12-15,1338.46,1340.54,1335.26,1336.89,-1.57,17543
2015-12-16,1338.69,1347.5,1336.9,1337.98,-0.71,43205
2015-12-17,1339.92,1341.74,1332.6,1333.8,-6.12,9776
2015-12-18,1337.42,1345.27,1334.21,1335.32,-2.1,2082
2015-12-19,1337.47,1340.66,1332.15,1332.2,-5.27,4565
2015-12-20,1335.97,1344.36,1329.18,1329.93,-6.04,34910
2015-12-21,1337.66,1337.82,1334.79,1336.2,-1.46,9731
2015-12-22,1333.1,1333.55,1324.98,1325.6,-7.5,37268
2015-12-23,1341.33,1343.94,1335.77,1336.52,-4.81,27248
2015-12-24,1337.45,1344.65,1330.66,1331.88,-5.57,41530
2015-12-25,1337.18,1341.88,1335.75,1336.94,-0.24,20798
2015-12-26,1340.93,1349.92,1339.71,1341.47,0.54,17759
2015-12-27,1342.09,1350.01,1333.57,1333.78,-8.31,32118
2015-12-28,1335.45,1336.79,1326.2,1327.21,-8.24,21173
2015-12-29,1337.55,1341.86,1327.81,1328.61,-8.94,13480
2015-12-30,1342.3,1348.69,1341.55,1343.17,0.87,17748
2015-12-31,1342.05,1344.73,1337.37,1337.71,-4.34,9214
2016-01-01,1336.09,1339.68,1333.11,1334.52,-1.57,38572
2016-01-02,1334.15,1337.89,1331.67,1332.79,-1.36,37999
2016-01-03,1338.84,1345.77,1337.53,1339.24,0.4,100
2016-01-04,1334.81,1343.49,1325.57,1326.51,-8.3,49994
2016-01-05,1342.04,1349.33,1341.95,1342.99,0.95,41622
2016-01-06,1338.34,1344.74,1328.88,1330.61,-7.73,31023
2016-01-07,1335.73,1340.3,1329.73,1331.09,-4.64,15844
2016-01-08,1333.53,1335.71,1325.87,1326.71,-6.82,13730
2016-01-09,1340.44,1348.99,1332.21,1332.34,-8.1,48534
2016-01-10,1341.81,1351.46,1333.93,1334.14,-7.67,40500
2016-01-11,1337.76,1340.26,1328.29,1329.81,-7.95,43047
2016-01-12,1342.41,1351.36,1341.65,1343.03,0.62,41188
2016-01-13,1340.64,1345.88,1335.33,1337.08,-3.56,30859
2016-01-14,1336.63,1342.52,1330.08,1331.92,-4.71,27108
2016-01-15,1341.52,1348.51,1340.45,1340.6,-0.92,51338
2016-01-16,1334.38,1343.61,1325.55,1326.98,-7.4,42226
2016-01-17,1342.19,1343.83,1337.18,1337.68,-4.51,14489
2016-01-18,1338.21,1340.6,1336.86,1337.86,-0.35,26338
2016-01-19,1333.09,1339.47,1324.19,1325.43,-7.66,35332
2016-01-20,1334.17,1340.13,1331.82,1332.08,-2.09,36113
2016-01-21,1341.98,1346.06,1333.44,1335.02,-6.96,45862
2016-01-22,1333.99,1340.38,1325.51,1325.67,-8.32,51560
2016-01-23,1333.16,1341.02,1332.89,1334.1,0.94,13777
2016-01-24,1336.91,1344.93,1334.52,1336.29,-0.62,39823
2016-01-25,1339.31,1341.71,1335.85,1337.42,-1.89,27703
2016-01-26,1341.14,1343.14,1340.75,1341.1,-0.04,19925
2016-01-27,1337.98,1347.26,1332.65,1333.98,-4.0,20777
2016-01-28,1341.42,1342.37,1337.97,1338.11,-3.31,45393
2016-01-29,1336.05,1345.19,1335.71,1337.37,1.32,51119
2016-01-30,1341.4,1346.98,1338.38,1339.04,-2.36,25094
2016-01-31,1335.19,1343.69,1328.38,1329.22,-5.97,6528
2016-02-01,1337.12,1343.14,1333.19,1334.46,-2.66,32615
2016-02-02,1339.93,1349.84,1330.62,1330.82,-9.11,47076
2016-02-03,1342.67,1349.05,1341.08,1343.0,0.33,17614
2016-02-04,1337.55,1345.11,1332.65,1333.81,-3.74,10405
2016-02-05,1339.92,1348.01,1337.75,1339.29,-0.63,26659
2016-02-06,1334.42,1338.46,1330.31,1331.3,-3.12,15570
2016-02-07,1337.61,1338.24,1330.92,1331.0,-6.61,25715
2016-02-08,1340.63,1342.73,1337.66,1338.27,-2.36,25426
2016-02-09,1333.23,1338.65,1330.26,1331.41,-1.82,52347
2016-02-10,1333.4,1336.34,1325.07,1325.48,-7.92,49184
2016-02-11,1333.9,1341.1,1331.28,1331.37,-2.53,24785
2016-02-12,1337.95,1343.17,1328.82,1330.81,-7.14,29966
2016-02-13,1336.71,1342.64,1329.21,1330.87,-5.84,20401
2016-02-14,1342.79,1345.82,1339.87,1340.65,-2.14,22412
2016-02-15,1334.92,1336.53,1326.21,1326.47,-8.45,40850
2016-02-16,1337.54,1345.55,1327.55,1328.81,-8.73,48639
2016-02-17,1339.8,1340.18,1334.43,1335.03,-4.77,24089
2016-02-18,1333.65,1333.93,1330.93,1332.87,-0.78,577
2016-02-19,1341.15,1346.87,1335.44,1335.44,-5.71,457
2016-02-20,1342.22,1343.97,1339.02,1339.11,-3.11,3905
2016-02-21,1342.63,1343.61,1340.12,1341.14,-1.49,24131
2016-02-22,1339.22,1346.94,1331.3,1332.54,-6.68,12454
2016-02-23,1341.33,1347.97,1332.29,1333.32,-8.01,9663
2016-02-24,1341.28,1346.76,1331.64,1333.24,-8.04,1439
2016-02-25,1334.18,1336.98,1326.26,1327.89,-6.29,41330
2016-02-26,1335.48,1343.49,1330.65,1332.65,-2.83,23134
2016-02-27,1342.29,1350.44,1337.3,1338.23,-4.06,44619
2016-02-28,1336.97,1343.06,1332.84,1334.65,-2.32,12374
2016-02-29,1333.61,1334.15,1329.71,1330.74,-2.87,5552
2016-03-01,1333.92,1338.63,1324.65,1324.85,-9.07,6358
2016-03-02,1340.03,1349.63,1333.19,1334.61,-5.42,26730
2016-03-03,1334.91,1342.45,1332.47,1332.75,-2.16,51467
2016-03-04,1335.73,1339.04,1330.91,1331.44,-4.29,28484
2016-03-05,1340.85,1343.99,1332.83,1334.39,-6.46,32891
2016-03-06,1340.59,1346.48,1331.89,1333.79,-6.8,11613
2016-03-07,1336.71,1343.21,1331.07,1332.06,-4.65,10772
2016-03-08,1338.35,1343.83,1335.61,1336.88,-1.47,8414
2016-03-09,1342.59,1352.45,1341.32,1343.2,0.61,38189
2016-03-10,1337.68,1345.52,1333.68,1333.87,-3.81,32363
2016-03-11,1338.85,1345.66,1336.33,1338.16,-0.69,7596
2016-03-12,1340.82,1348.51,1340.1,1341.46,0.64,24723
2016-03-13,1338.16,1343.04,1331.11,1331.44,-6.72,31944
2016-03-14,1336.32,1338.28,1331.09,1331.17,-5.15,36314
2016-03-15,1334.57,1343.58,1327.05,1328.96,-5.61,38252
2016-03-16,1339.73,1340.78,1332.7,1334.44,-5.29,43653
2016-03-17,1334.3,1344.21,1328.07,1328.84,-5.46,21376
2016-03-18,1339.35,1345.5,1333.4,1334.69,-4.66,37960
2016-03-19,1338.5,1347.63,1333.04,1334.36,-4.14,35268
2016-03-20,1341.59,1342.06,1337.37,1338.03,-3.56,20377
2016-03-21,1340.02,1348.3,1335.14,1335.98,-4.04,3178
2016-03-22,1338.54,1346.47,1338.2,1339.07,0.53,27271
2016-03-23,1336.5,1343.8,1330.31,1332.21,-4.29,29539
2016-03-24,1337.07,1342.41,1334.52,1334.62,-2.45,40133
2016-03-25,1338.46,1340.03,1335.32,1335.51,-2.95,21236
2016-03-26,1334.95,1336.48,1327.59,1329.44,-5.51,41818
2016-03-27,1335.78,1339.46,1327.19,1329.16,-6.62,19206
2016-03-28,1336.51,1337.73,1328.59,1330.47,-6.04,20907
2016-03-29,1341.51,1347.83,1335.97,1337.96,-3.55,6915
2016-03-30,1342.92,1350.27,1334.19,1336.16,-6.76,21202
2016-03-31,1334.41,1339.68,1333.6,1335.1,0.69,44897
2016-04-01,1342.53,1349.81,1340.99,1341.53,-1.0,16356
2016-04-02,1334.37,1342.01,1326.13,1328.11,-6.26,49663
2016-04-03,1339.43,1345.82,1334.17,1334.34,-5.09,11436
2016-04-04,1342.2,1345.86,1338.29,1338.67,-3.53,39411
2016-04-05,1333.44,1342.03,1327.45,1328.16,-5.28,19847
2016-04-06,1334.56,1342.18,1328.1,1328.24,-6.32,19372
2016-04-07,1338.53,1341.0,1338.05,1339.02,0.49,22295
2016-04-08,1336.05,1340.45,1334.09,1335.71,-0.34,13421
2016-04-09,1334.84,1337.99,1333.98,1334.68,-0.16,1965
2016-04-10,1338.24,1339.9,1330.59,1331.38,-6.86,8295
2016-04-11,1340.25,1342.65,1333.18,1333.19,-7.06,13000
2016-04-12,1334.72,1343.94,1334.05,1334.42,-0.3,2287
2016-04-13,1338.81,1339.31,1331.37,1332.99,-5.82,43025
