Date,Open,High,Low,Close,Change,Volume
2017-06-01,1333.62,1337.22,1324.79,1325.11,-8.51,6258
2017-06-02,1342.7,1342.86,1341.46,1343.06,0.36,2189
2017-06-03,1334.35,1336.45,1334.35,1335.59,1.24,48912
2017-06-04,1340.14,1344.03,1332.29,1332.4,-7.74,39377
2017-06-05,1342.34,1342.57,1332.44,1333.41,-8.93,30514
2017-06-06,1337.06,1339.22,1336.0,1337.69,0.63,34516
2017-06-07,1342.34,1347.38,1336.0,1337.78,-4.56,19863
2017-06-08,1341.94,1347.37,1341.49,1343.0,1.06,10113
2017-06-09,1333.2,1343.05,1325.25,1326.32,-6.88,30607
2017-06-10,1336.13,1340.48,1329.37,1329.92,-6.21,22930
2017-06-11,1335.65,1336.77,1333.12,1335.02,-0.63,31843
2017-06-12,1334.54,1340.12,1328.6,1330.54,-4.0,25775
2017-06-13,1337.71,1345.45,1331.05,1332.02,-5.69,47906
2017-06-14,1340.52,1340.96,1336.55,1337.92,-2.6,38949
2017-06-15,1338.33,1338.89,1331.98,1333.41,-4.92,46964
2017-06-16,1334.4,1340.38,1331.3,1333.12,-1.28,33524
2017-06-17,1337.32,1346.94,1328.51,1329.79,-7.53,35530
2017-06-18,1337.04,1338.02,1328.09,1328.75,-8.29,31625
2017-06-19,1333.55,1341.23,1331.35,1331.93,-1.62,12622
2017-06-20,1333.4,1340.74,1331.45,1332.52,-0.88,17324
2017-06-21,1333.76,1334.67,1330.56,1332.36,-1.4,48078
2017-06-22,1333.96,1335.65,1326.65,1327.53,-6.43,31233
2017-06-23,1342.73,1348.59,1339.83,1341.05,-1.68,5543
2017-06-24,1342.81,1344.39,1341.44,1342.04,-0.77,35238
2017-06-25,1335.71,1336.01,1332.8,1334.46,-1.25,18714
2017-06-26,1333.62,1338.71,1326.32,1326.54,-7.08,11021
2017-06-27,1338.89,1346.15,1336.14,1337.76,-1.13,20470
2017-06-28,1338.11,1342.73,1334.65,1336.52,-1.59,21667
2017-06-29,1337.06,1344.99,1333.24,1335.14,-1.92,23888
2017-06-30,1336.79,1339.18,1331.81,1332.63,-4.16,29142
2017-07-01,1333.21,1337.27,1327.5,1328.72,-4.49,47951
2017-07-02,1335.8,1345.0,1332.75,1333.62,-2.18,21430
2017-07-03,1334.49,1335.15,1333.39,1335.23,0.74,29020
2017-07-04,1335.1,1341.02,1331.22,1332.77,-2.33,5344
2017-07-05,1339.94,1344.36,1335.44,1335.98,-3.96,48345
2017-07-06,1339.0,1342.77,1336.39,1337.59,-1.41,14529
2017-07-07,1333.38,1340.06,1326.06,1326.33,-7.05,1772
2017-07-08,1342.01,1346.78,1339.21,1340.78,-1.23,30462
2017-07-09,1340.65,1349.7,1335.02,1336.9,-3.75,23900
2017-07-10,1333.1,1341.24,1331.37,1332.81,-0.29,39333
2017-07-11,1339.54,1343.83,1334.84,1335.19,-4.35,13545
2017-07-12,1337.2,1337.83,1333.44,1335.36,-1.84,1045
2017-07-13,1336.48,1340.18,1327.16,1328.73,-7.75,28059
2017-07-14,1339.0,1345.28,1332.77,1333.45,-5.55,31375
2017-07-15,1337.3,1344.45,1336.57,1337.2,-0.1,19783
2017-07-16,1340.35,1348.5,1340.12,1340.36,0.01,47926
2017-07-17,1340.95,1343.91,1335.64,1337.23,-3.72,22757
2017-07-18,1337.88,1342.1,1334.01,1335.23,-2.65,8501
2017-07-19,1341.81,1347.01,1334.36,1334.45,-7.36,36137
2017-07-20,1341.54,1350.99,1333.62,1335.49,-6.05,4854
2017-07-21,1338.03,1345.91,1330.78,1331.75,-6.28,38536
2017-07-22,1341.86,1345.67,1339.58,1340.83,-1.03,12853
2017-07-23,1339.62,1345.9,1336.65,1338.19,-1.43,2249
2017-07-24,1336.3,1341.55,1330.63,1331.54,-4.76,36820
2017-07-25,1334.75,1339.95,1333.51,1334.6,-0.15,18603
2017-07-26,1341.04,1350.17,1336.22,1337.3,-3.74,31886
2017-07-27,1338.06,1340.2,1337.01,1337.66,-0.4,16234
2017-07-28,1338.54,1342.06,1329.45,1331.32,-7.22,3611
2017-07-29,1342.38,1347.88,1339.14,1339.3,-3.08,39990
2017-07-30,1334.8,1341.99,1333.08,1334.58,-0.22,22569
2017-07-31,1336.45,1340.09,1330.51,1331.05,-5.4,24022
2017-08-01,1333.47,1336.91,1331.13,1332.61,-0.86,7363
2017-08-02,1339.28,1339.32,1338.29,1340.23,0.95,1465
2017-08-03,1334.01,1339.63,1333.21,1334.94,0.93,40593
2017-08-04,1335.27,1342.13,1326.99,1327.0,-8.27,50759
2017-08-05,1336.87,1337.11,1335.78,1336.17,-0.7,43431
2017-08-06,1336.01,1342.01,1330.58,1330.86,-5.15,1052
2017-08-07,1337.96,1344.83,1331.36,1332.63,-5.33,8683
2017-08-08,1338.57,1344.03,1335.6,1335.83,-2.74,19645
2017-08-09,1340.06,1346.53,1335.7,1336.48,-3.58,19078
2017-08-10,1336.38,1342.44,1329.34,1329.63,-6.75,44115
2017-08-11,1338.49,1347.3,1328.72,1329.86,-8.63,16874
2017-08-12,1337.07,1345.4,1333.97,1335.23,-1.84,18977
2017-08-13,1339.97,1343.11,1335.01,1335.94,-4.03,46228
2017-08-14,1337.81,1346.52,1328.46,1329.48,-8.33,24549
2017-08-15,1337.7,1341.18,1330.7,1331.26,-6.44,44912
2017-08-16,1342.97,1344.35,1334.91,1336.35,-6.62,14521
2017-08-17,1336.59,1343.29,1332.12,1332.93,-3.66,25351
2017-08-18,1339.08,1345.48,1338.69,1339.27,0.19,43741
2017-08-19,1336.74,1337.69,1330.1,1331.26,-5.48,50924
2017-08-20,1338.72,1343.93,1336.35,1336.71,-2.01,48502
2017-08-21,1342.29,1349.44,1341.76,1341.91,-0.38,46129
2017-08-22,1342.35,1342.93,1334.26,1334.83,-7.52,9783
2017-08-23,1342.34,1349.66,1339.44,1340.15,-2.19,22508
2017-08-24,1334.2,1336.86,1327.92,1329.86,-4.34,1984
2017-08-25,1334.08,1342.92,1332.23,1333.58,-0.5,14647
2017-08-26,1340.84,1341.28,1332.07,1333.1,-7.74,33330
2017-08-27,1337.32,1337.71,1328.82,1329.85,-7.47,40115
2017-08-28,1334.31,1342.83,1328.35,1329.06,-5.25,21662
2017-08-29,1341.46,1349.16,1340.41,1342.25,0.79,49038
2017-08-30,1340.99,1345.79,1338.34,1339.75,-1.24,33048
2017-08-31,1334.95,1338.46,1332.52,1334.0,-0.95,30698
2017-09-01,1341.14,1343.39,1340.49,1341.49,0.35,22918
2017-09-02,1335.16,1342.95,1327.45,1327.74,-7.42,24205
2017-09-03,1334.62,1337.98,1328.0,1329.41,-5.21,32117
2017-09-04,1340.39,1341.58,1332.84,1333.55,-6.84,33874
2017-09-05,1334.33,1340.88,1332.88,1333.6,-0.73,40114
2017-09-06,1340.98,1345.92,1340.18,1340.25,-0.73,9054
2017-09-07,1337.3,1346.86,1331.06,1332.76,-4.54,16830
2017-09-08,1340.66,1346.28,1338.75,1339.89,-0.77,25729
2017-09-09,1334.81,1339.33,1333.89,1335.31,0.5,14129
2017-09-10,1334.82,1339.6,1328.75,1328.81,-6.01,23347
2017-09-11,1336.25,1343.91,1334.86,1336.1,-0.15,13251
2017-09-12,1333.86,1341.81,1331.98,1332.61,-1.25,7294
2017-09-13,1341.39,1345.75,1331.92,1333.65,-7.74,37942
2017-09-14,1342.35,1343.84,1334.63,1335.87,-6.48,49449
2017-09-15,1339.56,1341.96,1332.0,1332.29,-7.27,21534
2017-09-16,1335.61,1344.09,1328.88,1329.52,-6.09,5700
2017-09-17,1342.43,1351.08,1337.07,1338.9,-3.53,39488
2017-09-18,1336.87,1343.41,1333.16,1333.85,-3.02,38176
2017-09-19,1338.0,1346.41,1334.49,1334.63,-3.37,16574
2017-09-20,1340.87,1342.42,1337.47,1339.42,-1.45,38451
2017-09-21,1333.2,1339.44,1330.54,1330.67,-2.53,47957
2017-09-22,1337.36,1341.98,1335.65,1335.78,-1.58,36866
2017-09-23,1341.95,1348.88,1338.14,1339.27,-2.68,16979
2017-09-24,1341.04,1350.86,1334.54,1335.95,-5.09,4332
2017-09-25,1339.71,1342.68,1339.47,1340.56,0.85,51849
2017-09-26,1337.19,1340.9,1334.33,1334.69,-2.5,1773
2017-09-27,1338.84,1341.19,1338.18,1338.98,0.14,35122
2017-09-28,1342.16,1351.45,1335.3,1335.9,-6.26,23869
2017-09-29,1334.86,1342.33,1325.49,1327.2,-7.66,50868
2017-09-30,1342.9,1352.24,1337.87,1338.77,-4.13,47447
2017-10-01,1340.29,1348.23,1332.01,1332.81,-7.48,44702
2017-10-02,1333.48,1337.28,1326.08,1327.02,-6.46,47522
2017-10-03,1334.9,1342.36,1329.63,1331.47,-3.43,34220
2017-10-04,1337.7,1342.38,1332.84,1333.18,-4.52,4658
2017-10-05,1336.22,1340.61,1335.56,1337.53,1.31,17447
2017-10-06,1340.07,1346.23,1335.09,1337.06,-3.01,9295
2017-10-07,1338.02,1346.0,1330.78,1332.74,-5.28,2041
2017-10-08,1342.67,1347.07,1334.1,1334.36,-8.31,15482
2017-10-09,1340.92,1341.51,1335.7,1337.45,-3.47,50296
2017-10-10,1342.07,1351.42,1333.34,1333.83,-8.24,30833
2017-10-11,1339.19,1347.21,1330.33,1330.83,-8.36,6688
2017-10-12,1336.31,1341.99,1332.04,1332.15,-4.16,51419
2017-10-13,1337.57,1338.36,1333.95,1334.26,-3.31,43622
2017-10-14,1340.51,1340.99,1330.71,1331.21,-9.3,10387
2017-10-15,1342.57,1345.07,1334.5,1336.13,-6.44,48293
2017-10-16,1335.54,1343.72,1332.98,1334.63,-0.91,7922
2017-10-17,1337.36,1338.9,1332.77,1334.47,-2.89,3369
2017-10-18,1339.94,1344.22,1330.44,1330.65,-9.29,13492
2017-10-19,1338.47,1342.36,1330.24,1331.32,-7.15,22748
2017-10-20,1342.83,1345.74,1340.63,1340.68,-2.15,1848
2017-10-21,1336.49,1344.6,1333.98,1334.65,-1.84,10723
2017-10-22,1333.35,1340.76,1327.16,1328.85,-4.5,44786
2017-10-23,1340.26,1347.15,1330.27,1330.59,-9.67,7747
