Date,Open,High,Low,Close,Change,Volume
2018-10-01,1335.34,1341.06,1334.09,1334.14,-1.2,6290
2018-10-02,1341.52,1346.95,1339.59,1340.94,-0.58,27969
2018-10-03,1340.6,1343.6,1330.78,1331.22,-9.38,50488
2018-10-04,1339.91,1345.63,1339.33,1340.24,0.33,28415
2018-10-05,1340.53,1346.63,1334.74,1335.37,-5.16,43728
2018-10-06,1333.73,1337.54,1333.44,1333.77,0.04,49879
2018-10-07,1338.05,1346.83,1336.76,1337.23,-0.82,39250
2018-10-08,1337.59,1342.79,1337.08,1337.36,-0.23,5661
2018-10-09,1337.18,1337.98,1335.81,1337.36,0.18,423
2018-10-10,1342.82,1352.63,1338.52,1339.57,-3.25,44855
2018-10-11,1333.82,1338.57,1327.21,1328.66,-5.16,1450
2018-10-12,1335.17,1338.89,1329.78,1330.03,-5.14,15446
2018-10-13,1340.07,1341.15,1339.47,1341.31,1.24,16089
2018-10-14,1335.78,1342.03,1331.13,1332.96,-2.82,24440
2018-10-15,1338.71,1347.47,1331.95,1333.0,-5.71,31208
2018-10-16,1336.98,1346.08,1335.01,1336.04,-0.94,32780
2018-10-17,1334.34,1335.45,1331.49,1332.92,-1.42,32157
2018-10-18,1337.59,1346.46,1329.36,1329.56,-8.03,12106
2018-10-19,1340.24,1349.54,1334.35,1335.85,-4.39,18032
2018-10-20,1333.35,1335.34,1332.88,1333.79,0.44,22259
2018-10-21,1335.73,1341.11,1331.37,1332.68,-3.05,31317
2018-10-22,1334.11,1334.9,1332.33,1334.22,0.11,29397
2018-10-23,1333.18,1340.79,1331.41,1332.2,-0.98,39592
2018-10-24,1334.07,1338.43,1326.92,1328.11,-5.96,47137
2018-10-25,1339.35,1344.99,1333.89,1334.87,-4.48,14959
2018-10-26,1342.96,1350.26,1335.36,1336.46,-6.5,28123
2018-10-27,1336.86,1343.44,1328.71,1330.43,-6.43,7941
2018-10-28,1335.86,1344.69,1327.99,1328.88,-6.98,13365
2018-10-29,1342.11,1349.3,1333.91,1334.87,-7.24,9865
2018-10-30,1337.9,1339.54,1334.93,1335.76,-2.14,47910
2018-10-31,1336.56,1338.07,1328.43,1329.1,-7.46,49215
2018-11-01,1338.46,1343.56,1329.34,1331.02,-7.44,51046
2018-11-02,1339.12,1346.67,1332.41,1334.29,-4.83,51624
2018-11-03,1338.1,1341.4,1328.4,1330.03,-8.07,21492
2018-11-04,1336.99,1341.84,1326.99,1327.33,-9.66,25576
2018-11-05,1342.29,1348.12,1333.52,1335.14,-7.15,30932
2018-11-06,1338.36,1345.99,1333.27,1334.85,-3.51,44281
2018-11-07,1339.81,1345.65,1335.67,1337.52,-2.29,50815
2018-11-08,1337.58,1343.51,1334.41,1335.97,-1.61,29326
2018-11-09,1336.99,1339.05,1327.41,1328.53,-8.46,43853
2018-11-10,1334.39,1339.41,1330.62,1332.31,-2.08,39093
2018-11-11,1337.0,1346.88,1332.99,1333.06,-3.94,29417
2018-11-12,1337.31,1346.2,1328.07,1328.52,-8.79,16843
2018-11-13,1341.83,1343.69,1332.32,1333.47,-8.36,21197
2018-11-14,1336.3,1342.04,1335.78,1337.63,1.33,35370
2018-11-15,1337.72,1342.19,1335.04,1336.28,-1.44,9061
2018-11-16,1338.84,1345.5,1329.91,1330.15,-8.69,27534
2018-11-17,1336.29,1342.81,1328.61,1329.74,-6.55,38063
2018-11-18,1340.8,1346.18,1335.49,1337.3,-3.5,35347
2018-11-19,1340.25,1348.63,1338.44,1339.0,-1.25,25905
2018-11-20,1341.17,1350.52,1335.07,1336.21,-4.96,44156
2018-11-21,1336.87,1340.25,1328.38,1329.91,-6.96,16338
2018-11-22,1335.36,1336.59,1331.81,1332.24,-3.12,28706
2018-11-23,1334.33,1343.48,1331.57,1332.75,-1.58,45845
2018-11-24,1339.88,1344.34,1330.86,1331.47,-8.41,48997
2018-11-25,1333.37,1337.4,1328.09,1329.04,-4.33,27911
2018-11-26,1333.25,1336.33,1331.66,1332.66,-0.59,31239
2018-11-27,1340.48,1349.04,1336.41,1336.81,-3.67,23838
2018-11-28,1342.76,1349.74,1335.78,1336.46,-6.3,8928
2018-11-29,1339.33,1349.24,1332.55,1333.81,-5.52,17136
2018-11-30,1335.37,1339.26,1334.61,1336.57,1.2,38127
2018-12-01,1336.06,1340.62,1330.83,1332.04,-4.02,4156
2018-12-02,1336.6,1344.3,1328.05,1329.95,-6.65,4667
2018-12-03,1333.16,1338.19,1332.22,1333.23,0.07,5590
2018-12-04,1333.88,1343.11,1331.05,1331.58,-2.3,41638
2018-12-05,1338.57,1340.92,1332.39,1332.6,-5.97,36314
2018-12-06,1333.72,1339.93,1331.61,1332.18,-1.54,28229
2018-12-07,1334.79,1337.06,1329.66,1331.46,-3.33,1792
2018-12-08,1340.64,1343.87,1335.96,1336.44,-4.2,21687
2018-12-09,1333.48,1337.42,1332.63,1333.35,-0.13,50793
2018-12-10,1337.96,1346.47,1334.31,1335.3,-2.66,27916
2018-12-11,1340.13,1347.03,1339.71,1340.71,0.58,15730
2018-12-12,1341.43,1347.03,1333.64,1335.05,-6.38,25196
2018-12-13,1338.2,1343.53,1330.57,1331.58,-6.62,25223
2018-12-14,1340.64,1346.35,1338.3,1338.38,-2.26,32795
2018-12-15,1341.66,1350.51,1335.86,1336.21,-5.45,39452
2018-12-16,1342.11,1351.2,1338.94,1339.8,-2.31,11911
2018-12-17,1337.95,1346.37,1332.93,1333.62,-4.33,24502
2018-12-18,1340.36,1350.26,1336.04,1336.18,-4.18,33434
2018-12-19,1336.16,1336.53,1330.24,1331.67,-4.49,40056
2018-12-20,1340.74,1341.5,1336.3,1337.7,-3.04,31483
